playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1000981,19.0,Daniel,Rioli,25,179,77,17,RIGHT,NT,2015,2016,St Mary&apos;s (NT)/East Point (Vic)/St Pat&apos;s Coll (Vic)/N Ball U18,15.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1000981.png?i10c=img.resize(scale_height:0.6),16/04/1997,CD_T120,RICH,Richmond,Tigers,19.0,81.1,4.0,27.0,0.0,2.0,38.0,4.0,33.3,12.0,7.0,28.1,99.0,0.0,0.0,0.0,178.0,83.8,383.0,1468.0,321.0,173.0,2.0,9.0,13.0,58.3,8.0,7.0,78.0,164.0,0.0,0.0,0.0,0.0,49.0,26.0,104.0,79.0,36.0,31.0,219.0,1.3,93.0,2.0,2.0,7323.0,25.0,241.0,154.0,320.1,62.0,0.0,89.0,28.0,12.0,18.0,6.0,43.0,2.0,8.0,352.0,63.0,253.0,19.0,81.1,0.2,1.4,0.0,0.1,2.0,0.2,33.3,0.6,0.4,28.1,5.2,0.0,0.0,0.0,9.4,83.8,20.2,77.3,16.9,9.1,0.1,0.5,0.7,58.3,0.4,0.4,4.1,8.6,0.0,0.0,0.0,0.0,2.6,1.4,5.5,79.0,36.0,31.0,11.5,1.3,4.9,0.1,0.1,385.5,1.3,12.7,320.1,3.3,0.0,4.7,1.5,0.6,0.9,0.3,2.3,0.1,0.4,18.5,3.3,13.3
CD_I1000998,14.0,Lachlan,Murphy,23,175,81,4,LEFT,VIC,2017,2018,Diamond Ck (Vic)/Ivanhoe Gram (Vic)/Nthrn U18/Adel (SANFL),38.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1000998.png?i10c=img.resize(scale_height:0.6),04/12/1998,CD_T10,ADEL,Adelaide Crows,Crows,14.0,75.0,11.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,1.0,46.8,80.0,7.0,1.0,14.3,51.0,63.3,169.0,715.0,107.0,50.0,18.0,9.0,14.0,30.4,7.0,7.0,55.0,72.0,0.0,0.0,0.0,0.0,39.0,1.0,14.0,51.5,0.0,0.0,97.0,1.3,28.0,6.0,2.0,3152.0,12.0,189.0,331.0,196.3,7.0,0.0,59.0,10.0,23.0,6.0,25.0,39.0,14.0,26.0,171.0,30.0,91.0,14.0,75.0,0.8,0.1,0.0,0.1,1.9,0.0,0.0,0.0,0.1,46.8,5.7,0.5,0.1,14.3,3.6,63.3,12.1,51.1,7.6,3.6,1.3,0.6,1.0,30.4,0.5,0.5,3.9,5.1,0.0,0.0,0.0,0.0,2.8,0.1,1.0,51.5,0.0,0.0,6.9,1.3,2.0,0.4,0.1,225.2,0.9,13.5,196.3,0.5,0.0,4.2,0.7,1.6,0.4,1.8,2.8,1.0,1.9,12.2,2.1,6.5
CD_I1001017,17.0,Nick,Larkey,24,198,95,20,RIGHT,VIC,2016,2017,Hawthorn Citizens (Vic)/Oakleigh U18,73.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001017.png?i10c=img.resize(scale_height:0.6),06/06/1998,CD_T100,NMFC,North Melbourne,Kangaroos,17.0,92.0,18.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,17.0,51.2,84.0,68.0,9.0,13.2,46.0,73.3,161.0,820.0,118.0,69.0,15.0,16.0,22.0,54.7,4.0,29.0,46.0,56.0,0.0,0.0,0.0,0.0,22.0,1.0,14.0,65.7,0.0,0.0,105.0,1.9,61.0,31.0,13.0,2480.0,37.0,152.0,274.0,237.6,1.0,4.0,69.0,6.0,53.0,31.0,0.0,11.0,4.0,0.0,164.0,44.0,80.0,17.0,92.0,1.1,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,51.2,4.9,4.0,0.5,13.2,2.7,73.3,9.5,48.2,6.9,4.1,0.9,0.9,1.3,54.7,0.2,1.7,2.7,3.3,0.0,0.0,0.0,0.0,1.3,0.1,0.8,65.7,0.0,0.0,6.2,1.9,3.6,1.8,0.8,145.9,2.2,8.9,237.6,0.1,0.2,4.1,0.4,3.1,1.8,0.0,0.6,0.2,0.0,9.6,2.6,4.7
CD_I1001024,12.0,Ned,Reeves,23,209,104,37,RIGHT,VIC,2018,2021,East Malvern (Vic)/St Kevin&apos;s Coll (Vic)/Oakl U18/St Kevin&apos;s OB (Vic),,preseason,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001024.png?i10c=img.resize(scale_height:0.6),31/10/1998,CD_T80,HAW,Hawthorn,Hawks,12.0,67.4,1.0,0.0,229.0,13.0,34.0,2.0,28.6,7.0,7.0,64.3,54.0,11.0,2.0,18.2,40.0,60.7,89.0,707.0,54.0,26.0,3.0,22.0,9.0,87.5,0.0,7.0,22.0,36.0,323.0,96.0,29.7,47.2,19.0,3.0,9.0,49.1,0.0,0.0,53.0,1.5,17.0,6.0,1.0,1313.0,47.0,92.0,368.0,174.1,8.0,685.0,37.0,22.0,8.0,35.0,13.0,29.0,6.0,26.0,84.0,16.0,30.0,12.0,67.4,0.1,0.0,229.0,1.1,2.8,0.2,28.6,0.6,0.6,64.3,4.5,0.9,0.2,18.2,3.3,60.7,7.4,58.9,4.5,2.2,0.3,1.8,0.8,87.5,0.0,0.6,1.8,3.0,26.9,8.0,29.7,47.2,1.6,0.3,0.8,49.1,0.0,0.0,4.4,1.5,1.4,0.5,0.1,109.5,3.9,7.7,174.1,0.7,57.1,3.1,1.8,0.7,2.9,1.1,2.4,0.5,2.2,7.0,1.3,2.5
CD_I1001026,17.0,Jordan,Ridley,23,195,93,14,RIGHT,VIC,2016,2018,East Burwood (Vic)/Oakleigh U18,22.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001026.png?i10c=img.resize(scale_height:0.6),20/10/1998,CD_T50,ESS,Essendon,Bombers,17.0,89.5,2.0,3.0,0.0,0.0,34.0,15.0,29.4,51.0,13.0,30.8,77.0,0.0,0.0,0.0,80.0,87.5,320.0,1268.0,280.0,220.0,0.0,10.0,16.0,0.0,0.0,0.0,48.0,65.0,0.0,0.0,0.0,0.0,11.0,37.0,99.0,86.3,73.0,68.0,255.0,3.9,103.0,0.0,0.0,5520.0,92.0,103.0,89.0,375.5,88.0,0.0,54.0,22.0,2.0,83.0,5.0,19.0,0.0,5.0,250.0,33.0,173.0,17.0,89.5,0.1,0.2,0.0,0.0,2.0,0.9,29.4,3.0,0.8,30.8,4.5,0.0,0.0,0.0,4.7,87.5,18.8,74.6,16.5,12.9,0.0,0.6,0.9,0.0,0.0,0.0,2.8,3.8,0.0,0.0,0.0,0.0,0.6,2.2,5.8,86.3,73.0,68.0,15.0,3.9,6.1,0.0,0.0,324.8,5.4,6.1,375.5,5.2,0.0,3.2,1.3,0.1,4.9,0.3,1.1,0.0,0.3,14.7,1.9,10.2
CD_I1001028,18.0,Jack,Silvagni,24,194,91,1,RIGHT,VIC,2015,2016,Greythorn (Vic)/Xavier College (Vic)/Oakleigh U18,53.0,fatherSon,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001028.png?i10c=img.resize(scale_height:0.6),17/12/1997,CD_T30,CARL,Carlton,Blues,18.0,79.2,11.0,3.0,68.0,8.0,54.0,1.0,14.3,7.0,13.0,39.5,105.0,18.0,7.0,38.9,72.0,75.8,264.0,1290.0,200.0,117.0,15.0,25.0,23.0,51.6,3.0,16.0,65.0,99.0,55.0,22.0,40.0,24.3,49.0,6.0,27.0,70.9,0.0,0.0,165.0,1.7,97.0,18.0,32.0,4123.0,24.0,223.0,245.0,262.5,8.0,226.0,89.0,15.0,31.0,10.0,18.0,49.0,16.0,26.0,266.0,55.0,161.0,18.0,79.2,0.6,0.2,68.0,0.4,3.0,0.1,14.3,0.4,0.7,39.5,5.8,1.0,0.4,38.9,4.0,75.8,14.7,71.7,11.1,6.5,0.8,1.4,1.3,51.6,0.2,0.9,3.6,5.5,3.1,1.2,40.0,24.3,2.7,0.3,1.5,70.9,0.0,0.0,9.2,1.7,5.4,1.0,1.8,229.1,1.3,12.4,262.5,0.4,12.6,4.9,0.8,1.7,0.6,1.0,2.7,0.9,1.4,14.8,3.1,8.9
CD_I1001195,16.0,Izak,Rankine,22,181,81,22,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley HS (SA)/West Adelaide (SANFL),3.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001195.png?i10c=img.resize(scale_height:0.6),23/04/2000,CD_T1000,GCFC,Gold Coast Suns,Suns,16.0,85.5,19.0,15.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,48.3,102.0,25.0,7.0,28.0,46.0,64.1,217.0,938.0,139.0,73.0,46.0,19.0,13.0,48.2,17.0,27.0,83.0,80.0,0.0,0.0,0.0,0.0,29.0,0.0,19.0,53.3,0.0,0.0,137.0,1.7,34.0,21.0,9.0,3751.0,20.0,227.0,195.0,294.0,4.0,0.0,103.0,19.0,56.0,8.0,23.0,32.0,13.0,23.0,211.0,43.0,109.0,16.0,85.5,1.2,0.9,5.0,0.0,2.6,0.0,0.0,0.0,0.0,48.3,6.4,1.6,0.4,28.0,2.9,64.1,13.6,58.6,8.7,4.6,2.9,1.2,0.8,48.2,1.1,1.7,5.2,5.0,0.0,0.0,0.0,0.0,1.8,0.0,1.2,53.3,0.0,0.0,8.6,1.7,2.1,1.3,0.6,234.5,1.3,14.2,294.0,0.3,0.0,6.4,1.2,3.5,0.5,1.4,2.0,0.8,1.4,13.2,2.7,6.8
CD_I1001299,19.0,Connor,Rozee,22,185,80,20,RIGHT,SA,2018,2019,South Augusta (SA)/North Adelaide (SANFL),5.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001299.png?i10c=img.resize(scale_height:0.6),22/01/2000,CD_T110,PORT,Port Adelaide,Power,19.0,82.7,11.0,1.0,235.0,22.0,75.0,2.0,66.7,3.0,2.0,36.6,156.0,7.0,0.0,0.0,135.0,75.9,431.0,1615.0,327.0,123.0,23.0,22.0,23.0,50.0,10.0,15.0,112.0,228.0,0.0,0.0,0.0,0.0,75.0,4.0,52.0,60.6,0.0,0.0,203.0,0.9,76.0,9.0,6.0,5668.0,24.0,336.0,73.0,396.9,25.0,0.0,108.0,21.0,30.0,9.0,39.0,66.0,13.0,61.0,426.0,70.0,270.0,19.0,82.7,0.6,0.1,235.0,1.2,3.9,0.1,66.7,0.2,0.1,36.6,8.2,0.4,0.0,0.0,7.1,75.9,22.7,85.0,17.2,6.5,1.2,1.2,1.2,50.0,0.5,0.8,5.9,12.0,0.0,0.0,0.0,0.0,3.9,0.2,2.7,60.6,0.0,0.0,10.7,0.9,4.0,0.5,0.3,298.3,1.3,17.7,396.9,1.3,0.0,5.7,1.1,1.6,0.5,2.1,3.5,0.7,3.2,22.4,3.7,14.2
CD_I1001396,18.0,Isaac,Cumming,23,188,84,13,RIGHT,NSW,2016,2018,North Broken Hill (NSW)/North Adelaide (SANFL)/WSU (NEAFL),20.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001396.png?i10c=img.resize(scale_height:0.6),11/08/1998,CD_T1010,GWS,GWS Giants,Giants,18.0,82.8,2.0,9.0,0.0,3.0,53.0,2.0,14.3,14.0,5.0,27.2,89.0,0.0,0.0,0.0,146.0,77.6,428.0,1632.0,332.0,244.0,2.0,13.0,14.0,0.0,2.0,0.0,69.0,103.0,0.0,0.0,0.0,0.0,42.0,26.0,95.0,75.1,112.0,101.0,325.0,3.2,98.0,0.0,1.0,9761.0,41.0,211.0,96.0,371.4,122.0,0.0,62.0,29.0,3.0,29.0,10.0,45.0,2.0,13.0,327.0,92.0,238.0,18.0,82.8,0.1,0.5,0.0,0.2,2.9,0.1,14.3,0.8,0.3,27.2,4.9,0.0,0.0,0.0,8.1,77.6,23.8,90.7,18.4,13.6,0.1,0.7,0.8,0.0,0.1,0.0,3.8,5.7,0.0,0.0,0.0,0.0,2.3,1.4,5.3,75.1,112.0,101.0,18.1,3.2,5.4,0.0,0.1,542.3,2.3,11.7,371.4,6.8,0.0,3.4,1.6,0.2,1.6,0.6,2.5,0.1,0.7,18.2,5.1,13.2
CD_I1001398,17.0,Matthew,Kennedy,25,190,90,7,RIGHT,NSW,2015,2016,Collingullie-Glenfield Park (NSW)/NSW-ACT U18/GWS,13.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001398.png?i10c=img.resize(scale_height:0.6),06/04/1997,CD_T30,CARL,Carlton,Blues,17.0,71.3,7.0,2.0,268.0,29.0,55.0,0.0,0.0,1.0,4.0,44.4,188.0,0.0,0.0,0.0,146.0,71.4,416.0,1594.0,297.0,131.0,24.0,12.0,29.0,38.9,5.0,7.0,128.0,206.0,0.0,0.0,0.0,0.0,73.0,8.0,50.0,62.4,0.0,0.0,210.0,1.0,78.0,2.0,4.0,5314.0,14.0,320.0,175.0,304.8,21.0,4.0,97.0,30.0,18.0,3.0,49.0,69.0,6.0,78.0,423.0,69.0,235.0,17.0,71.3,0.4,0.1,268.0,1.7,3.2,0.0,0.0,0.1,0.2,44.4,11.1,0.0,0.0,0.0,8.6,71.4,24.5,93.8,17.5,7.7,1.4,0.7,1.7,38.9,0.3,0.4,7.5,12.1,0.0,0.0,0.0,0.0,4.3,0.5,2.9,62.4,0.0,0.0,12.4,1.0,4.6,0.1,0.2,312.6,0.8,18.8,304.8,1.2,0.2,5.7,1.8,1.1,0.2,2.9,4.1,0.4,4.6,24.9,4.1,13.8
CD_I1001438,19.0,Bayley,Fritsch,25,188,84,31,LEFT,VIC,2017,2018,Coldstream (Vic)/Casey (VFL),31.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001438.png?i10c=img.resize(scale_height:0.6),06/12/1996,CD_T90,MELB,Melbourne,Demons,19.0,84.1,20.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,42.9,82.0,39.0,11.0,28.2,27.0,66.3,181.0,1051.0,120.0,81.0,38.0,14.0,18.0,58.9,15.0,43.0,55.0,47.0,0.0,0.0,0.0,0.0,35.0,2.0,11.0,60.4,0.0,0.0,134.0,2.9,71.0,40.0,22.0,3868.0,26.0,145.0,97.0,370.0,2.0,0.0,112.0,9.0,73.0,18.0,2.0,22.0,15.0,2.0,191.0,38.0,109.0,19.0,84.1,1.1,0.1,0.0,0.0,1.6,0.0,0.0,0.0,0.4,42.9,4.3,2.1,0.6,28.2,1.4,66.3,9.5,55.3,6.3,4.3,2.0,0.7,0.9,58.9,0.8,2.3,2.9,2.5,0.0,0.0,0.0,0.0,1.8,0.1,0.6,60.4,0.0,0.0,7.1,2.9,3.7,2.1,1.2,203.6,1.4,7.6,370.0,0.1,0.0,5.9,0.5,3.8,0.9,0.1,1.2,0.8,0.1,10.1,2.0,5.7
CD_I1001449,7.0,Mitch,Hannan,28,190,88,29,LEFT,VIC,2016,2017,Gisborne Rookies (Vic)/St Bernard&apos;s (Vic)/Footscray (VFL)/Melb,46.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1001449.png?i10c=img.resize(scale_height:0.6),09/03/1994,CD_T140,WB,Western Bulldogs,Bulldogs,7.0,75.7,1.0,1.0,1.0,0.0,19.0,1.0,33.3,3.0,1.0,40.3,31.0,2.0,0.0,0.0,38.0,73.7,76.0,335.0,56.0,38.0,5.0,3.0,6.0,80.0,3.0,4.0,23.0,23.0,4.0,1.0,25.0,20.0,11.0,3.0,19.0,71.7,5.0,3.0,53.0,2.3,24.0,2.0,4.0,1641.0,10.0,71.0,413.0,150.7,12.0,20.0,18.0,3.0,5.0,9.0,2.0,8.0,0.0,2.0,77.0,23.0,46.0,7.0,75.7,0.1,0.1,1.0,0.0,2.7,0.1,33.3,0.4,0.1,40.3,4.4,0.3,0.0,0.0,5.4,73.7,10.9,47.9,8.0,5.4,0.7,0.4,0.9,80.0,0.4,0.6,3.3,3.3,0.6,0.1,25.0,20.0,1.6,0.4,2.7,71.7,5.0,3.0,7.6,2.3,3.4,0.3,0.6,234.5,1.4,10.1,150.7,1.7,2.9,2.6,0.4,0.7,1.3,0.3,1.1,0.0,0.3,11.0,3.3,6.6
CD_I1002143,13.0,Ben,McKay,24,201,99,23,RIGHT,VIC,2015,2017,Warragul (Vic)/Gippsland U18,21.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1002143.png?i10c=img.resize(scale_height:0.6),24/12/1997,CD_T100,NMFC,North Melbourne,Kangaroos,13.0,77.6,0.0,5.0,0.0,0.0,19.0,9.0,22.5,40.0,27.0,49.6,57.0,7.0,2.0,28.6,62.0,85.0,113.0,531.0,96.0,63.0,0.0,7.0,7.0,25.0,0.0,1.0,23.0,38.0,0.0,0.0,0.0,0.0,2.0,50.0,80.0,84.0,3.0,1.0,75.0,2.0,66.0,4.0,0.0,1272.0,51.0,78.0,236.0,269.2,23.0,0.0,13.0,9.0,4.0,43.0,2.0,10.0,0.0,2.0,115.0,18.0,58.0,13.0,77.6,0.0,0.4,0.0,0.0,1.5,0.7,22.5,3.1,2.1,49.6,4.4,0.5,0.2,28.6,4.8,85.0,8.7,40.8,7.4,4.8,0.0,0.5,0.5,25.0,0.0,0.1,1.8,2.9,0.0,0.0,0.0,0.0,0.2,3.8,6.2,84.0,3.0,1.0,5.8,2.0,5.1,0.3,0.0,97.9,3.9,6.0,269.2,1.8,0.0,1.0,0.7,0.3,3.3,0.2,0.8,0.0,0.2,8.8,1.4,4.5
CD_I1002220,3.0,Esava,Ratugolea,24,198,108,17,RIGHT,VIC,2016,2018,Cobram (Vic)/Murray U18,43.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1002220.png?i10c=img.resize(scale_height:0.6),24/07/1998,CD_T70,GEEL,Geelong Cats,Cats,3.0,70.3,0.0,0.0,19.0,2.0,5.0,0.0,0.0,0.0,1.0,52.6,10.0,6.0,0.0,0.0,10.0,63.2,19.0,104.0,12.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,13.0,3.0,23.1,36.1,3.0,3.0,6.0,72.7,0.0,0.0,11.0,1.4,6.0,1.0,1.0,280.0,5.0,35.0,466.0,114.9,2.0,36.0,2.0,1.0,1.0,3.0,0.0,7.0,3.0,2.0,19.0,8.0,9.0,3.0,70.3,0.0,0.0,19.0,0.7,1.7,0.0,0.0,0.0,0.3,52.6,3.3,2.0,0.0,0.0,3.3,63.2,6.3,34.7,4.0,2.7,0.7,0.7,0.7,0.0,0.0,0.0,2.7,2.7,4.3,1.0,23.1,36.1,1.0,1.0,2.0,72.7,0.0,0.0,3.7,1.4,2.0,0.3,0.3,93.4,1.7,11.7,114.9,0.7,12.0,0.7,0.3,0.3,1.0,0.0,2.3,1.0,0.7,6.3,2.7,3.0
CD_I1002222,11.0,James,Worpel,23,186,88,5,RIGHT,VIC,2017,2018,Bell Park (Vic)/Geelong U18,45.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1002222.png?i10c=img.resize(scale_height:0.6),24/01/1999,CD_T80,HAW,Hawthorn,Hawks,11.0,67.6,2.0,2.0,150.0,10.0,40.0,0.0,0.0,0.0,0.0,53.4,94.0,6.0,2.0,33.3,92.0,58.6,169.0,575.0,99.0,36.0,16.0,11.0,8.0,50.0,1.0,3.0,74.0,83.0,0.0,0.0,0.0,0.0,33.0,1.0,22.0,41.9,0.0,0.0,86.0,1.0,20.0,0.0,0.0,2704.0,14.0,196.0,214.0,286.3,10.0,0.0,48.0,11.0,6.0,5.0,22.0,24.0,3.0,32.0,176.0,47.0,82.0,11.0,67.6,0.2,0.2,150.0,0.9,3.6,0.0,0.0,0.0,0.0,53.4,8.5,0.5,0.2,33.3,8.4,58.6,15.4,52.3,9.0,3.3,1.5,1.0,0.7,50.0,0.1,0.3,6.7,7.5,0.0,0.0,0.0,0.0,3.0,0.1,2.0,41.9,0.0,0.0,7.8,1.0,1.8,0.0,0.0,245.9,1.3,17.8,286.3,0.9,0.0,4.4,1.0,0.5,0.5,2.0,2.2,0.3,2.9,16.0,4.3,7.5
CD_I1002227,15.0,Jack,Higgins,23,178,80,22,RIGHT,VIC,2017,2018,East Malvern (Vic)/Oakleigh U18/Richmond,17.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1002227.png?i10c=img.resize(scale_height:0.6),19/03/1999,CD_T130,STK,St Kilda,Saints,15.0,72.8,23.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,5.0,42.9,79.0,18.0,3.0,16.7,33.0,61.7,183.0,893.0,113.0,67.0,32.0,8.0,17.0,43.1,11.0,25.0,58.0,60.0,0.0,0.0,0.0,0.0,33.0,1.0,11.0,54.5,0.0,0.0,123.0,2.1,54.0,28.0,17.0,3410.0,9.0,194.0,210.0,287.0,5.0,0.0,85.0,7.0,58.0,2.0,5.0,19.0,13.0,5.0,184.0,38.0,105.0,15.0,72.8,1.5,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.3,42.9,5.3,1.2,0.2,16.7,2.2,61.7,12.2,59.5,7.5,4.5,2.1,0.5,1.1,43.1,0.7,1.7,3.9,4.0,0.0,0.0,0.0,0.0,2.2,0.1,0.7,54.5,0.0,0.0,8.2,2.1,3.6,1.9,1.1,227.4,0.6,12.9,287.0,0.3,0.0,5.7,0.5,3.9,0.1,0.3,1.3,0.9,0.3,12.3,2.5,7.0
CD_I1002228,3.0,Lachie,Fogarty,23,180,76,8,RIGHT,VIC,2017,2018,Spotswood (Vic)/St Kevin&apos;s College (Vic)/Western U18/Geelong,22.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1002228.png?i10c=img.resize(scale_height:0.6),01/04/1999,CD_T30,CARL,Carlton,Blues,3.0,53.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,33.3,8.0,2.0,0.0,0.0,12.0,83.3,24.0,94.0,20.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,70.0,0.0,0.0,10.0,0.7,5.0,0.0,1.0,244.0,4.0,27.0,406.0,154.4,0.0,0.0,9.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,24.0,2.0,16.0,3.0,53.9,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,33.3,2.7,0.7,0.0,0.0,4.0,83.3,8.0,31.3,6.7,2.3,0.7,0.0,0.0,0.0,1.0,0.0,2.0,4.7,0.0,0.0,0.0,0.0,1.7,0.0,1.0,70.0,0.0,0.0,3.3,0.7,1.7,0.0,0.3,81.5,1.3,9.0,154.4,0.0,0.0,3.0,0.0,0.3,0.3,0.0,1.7,1.0,0.0,8.0,0.7,5.3
